CMDLINE d:\Dropbox\hobby\Modding\Programs\Github\My_Repos\Antistasi_Logbook\.venv\Scripts\python.exe d:\Dropbox\hobby\Modding\Programs\Github\My_Repos\Antistasi_Logbook\antistasi_logbook\__main__.py
MEM 567.191406 1672726131.3463
MEM 567.191406 1672726131.4578
MEM 567.191406 1672726131.5663
MEM 567.191406 1672726131.6764
MEM 567.191406 1672726131.7880
MEM 567.191406 1672726131.8940
MEM 567.191406 1672726132.0075
MEM 567.191406 1672726132.1129
MEM 567.191406 1672726132.2313
MEM 567.191406 1672726132.3557
MEM 567.191406 1672726132.4589
MEM 567.191406 1672726132.5680
MEM 567.191406 1672726132.6808
MEM 567.191406 1672726132.7871
MEM 567.191406 1672726132.9000
MEM 567.191406 1672726133.0079
MEM 567.191406 1672726133.1155
MEM 567.191406 1672726133.2246
MEM 567.191406 1672726133.3354
MEM 567.191406 1672726133.4451
MEM 567.191406 1672726133.5522
MEM 567.191406 1672726133.6613
MEM 567.191406 1672726133.7697
MEM 567.191406 1672726133.8803
MEM 567.191406 1672726133.9887
MEM 567.191406 1672726134.0973
MEM 567.191406 1672726134.2116
MEM 567.191406 1672726134.3171
MEM 567.191406 1672726134.4248
MEM 567.191406 1672726134.5397
MEM 567.191406 1672726134.6593
MEM 567.191406 1672726134.7652
MEM 567.191406 1672726134.8752
MEM 567.191406 1672726134.9826
MEM 567.191406 1672726135.0955
MEM 567.191406 1672726135.2025
MEM 567.191406 1672726135.3174
MEM 567.191406 1672726135.4206
MEM 567.191406 1672726135.5290
MEM 567.191406 1672726135.6393
MEM 567.191406 1672726135.7518
MEM 567.191406 1672726135.8570
MEM 567.191406 1672726135.9713
MEM 567.191406 1672726136.0751
MEM 567.191406 1672726136.1844
MEM 567.191406 1672726136.3024
MEM 567.191406 1672726136.4254
MEM 567.191406 1672726136.5433
MEM 567.191406 1672726136.6545
MEM 567.191406 1672726136.7651
MEM 567.191406 1672726136.8724
MEM 567.191406 1672726136.9829
MEM 567.191406 1672726137.0926
MEM 567.191406 1672726137.2033
MEM 567.191406 1672726137.3087
MEM 567.191406 1672726137.4191
MEM 567.191406 1672726137.5278
MEM 567.191406 1672726137.6353
MEM 567.191406 1672726137.7556
MEM 567.191406 1672726137.8703
MEM 567.191406 1672726137.9785
MEM 567.191406 1672726138.0905
MEM 567.191406 1672726138.1982
MEM 567.191406 1672726138.3133
MEM 567.191406 1672726138.4184
MEM 567.191406 1672726138.5272
MEM 567.191406 1672726138.6358
MEM 567.191406 1672726138.7450
MEM 567.191406 1672726138.8581
MEM 567.191406 1672726138.9626
MEM 567.191406 1672726139.0712
MEM 567.191406 1672726139.1913
MEM 567.191406 1672726139.3073
MEM 567.191406 1672726139.4164
MEM 567.191406 1672726139.5304
MEM 567.191406 1672726139.6357
MEM 567.191406 1672726139.7443
MEM 567.191406 1672726139.8556
MEM 567.191406 1672726139.9637
MEM 567.191406 1672726140.0721
MEM 567.191406 1672726140.1818
MEM 567.191406 1672726140.2961
MEM 567.191406 1672726140.4022
MEM 567.191406 1672726140.5092
MEM 567.191406 1672726140.6167
MEM 567.191406 1672726140.7263
MEM 567.191406 1672726140.8347
MEM 567.191406 1672726140.9454
MEM 567.191406 1672726141.0527
MEM 567.191406 1672726141.1633
MEM 567.191406 1672726141.2745
MEM 567.191406 1672726141.3797
MEM 567.191406 1672726141.4873
MEM 567.191406 1672726141.6031
MEM 567.191406 1672726141.7099
MEM 567.191406 1672726141.8166
MEM 567.191406 1672726141.9342
MEM 567.191406 1672726142.0494
MEM 567.191406 1672726142.1596
MEM 567.191406 1672726142.2782
MEM 567.191406 1672726142.4023
MEM 567.191406 1672726142.5231
MEM 567.191406 1672726142.6312
MEM 567.191406 1672726142.7394
MEM 567.191406 1672726142.8526
MEM 567.191406 1672726142.9598
MEM 567.191406 1672726143.0757
MEM 567.191406 1672726143.1792
MEM 567.191406 1672726143.2898
MEM 567.191406 1672726143.4078
MEM 567.191406 1672726143.5270
MEM 567.191406 1672726143.6363
MEM 567.191406 1672726143.7525
MEM 567.191406 1672726143.8700
MEM 567.191406 1672726143.9788
MEM 567.191406 1672726144.0973
MEM 567.191406 1672726144.2131
MEM 567.191406 1672726144.3230
MEM 567.191406 1672726144.4319
MEM 567.191406 1672726144.5403
MEM 567.191406 1672726144.6526
MEM 567.191406 1672726144.7582
MEM 567.191406 1672726144.8679
MEM 567.191406 1672726144.9782
MEM 567.191406 1672726145.0832
MEM 567.191406 1672726145.1952
MEM 567.191406 1672726145.2984
MEM 567.191406 1672726145.4083
MEM 567.191406 1672726145.5186
MEM 567.191406 1672726145.6257
MEM 567.191406 1672726145.7350
MEM 567.191406 1672726145.8454
MEM 567.191406 1672726145.9569
MEM 567.191406 1672726146.0633
MEM 567.191406 1672726146.1739
MEM 567.191406 1672726146.2807
MEM 567.191406 1672726146.3880
MEM 567.191406 1672726146.4982
MEM 567.191406 1672726146.6071
MEM 567.191406 1672726146.7173
MEM 567.191406 1672726146.8262
MEM 567.191406 1672726146.9337
MEM 567.191406 1672726147.0428
MEM 567.191406 1672726147.1534
MEM 567.191406 1672726147.2643
MEM 567.191406 1672726147.3717
MEM 567.191406 1672726147.4805
MEM 567.191406 1672726147.5885
MEM 567.191406 1672726147.7012
MEM 567.191406 1672726147.8100
MEM 567.191406 1672726147.9199
MEM 567.191406 1672726148.0254
MEM 567.191406 1672726148.1425
MEM 567.191406 1672726148.2574
MEM 567.191406 1672726148.3661
MEM 567.191406 1672726148.4775
MEM 567.191406 1672726148.5860
MEM 567.191406 1672726148.6996
MEM 567.191406 1672726148.8043
MEM 567.191406 1672726148.9145
MEM 567.191406 1672726149.0328
MEM 567.191406 1672726149.1472
MEM 567.191406 1672726149.2603
MEM 567.191406 1672726149.3692
MEM 567.191406 1672726149.4747
MEM 567.191406 1672726149.5874
MEM 567.191406 1672726149.6924
MEM 567.191406 1672726149.8022
MEM 567.191406 1672726149.9116
MEM 567.191406 1672726150.0200
MEM 567.191406 1672726150.1303
MEM 567.191406 1672726150.2388
MEM 567.191406 1672726150.3569
MEM 567.191406 1672726150.4835
MEM 567.191406 1672726150.6083
MEM 567.191406 1672726150.7236
MEM 567.191406 1672726150.8335
MEM 567.191406 1672726150.9436
MEM 567.191406 1672726151.0502
MEM 567.191406 1672726151.1594
MEM 567.191406 1672726151.2672
MEM 567.191406 1672726151.3778
MEM 567.191406 1672726151.4846
MEM 567.191406 1672726151.5934
MEM 567.191406 1672726151.7052
MEM 567.191406 1672726151.8121
MEM 567.191406 1672726151.9213
MEM 567.191406 1672726152.0305
MEM 567.191406 1672726152.1410
MEM 567.191406 1672726152.2497
MEM 567.191406 1672726152.3601
MEM 567.191406 1672726152.4696
MEM 567.191406 1672726152.5812
MEM 567.191406 1672726152.6946
MEM 567.191406 1672726152.8078
MEM 567.191406 1672726152.9242
MEM 567.191406 1672726153.0384
MEM 567.191406 1672726153.1555
MEM 567.191406 1672726153.2712
MEM 567.191406 1672726153.3903
MEM 567.191406 1672726153.5053
MEM 567.191406 1672726153.6141
MEM 567.191406 1672726153.7234
MEM 567.191406 1672726153.8352
MEM 567.191406 1672726153.9474
MEM 567.191406 1672726154.0531
MEM 567.191406 1672726154.1629
MEM 567.191406 1672726154.2720
MEM 567.191406 1672726154.3807
MEM 567.191406 1672726154.4892
MEM 567.191406 1672726154.6029
MEM 567.191406 1672726154.7093
MEM 567.191406 1672726154.8173
MEM 567.191406 1672726154.9292
MEM 567.191406 1672726155.0384
MEM 567.191406 1672726155.1512
MEM 567.191406 1672726155.2673
MEM 567.191406 1672726155.3781
MEM 567.191406 1672726155.4890
MEM 567.191406 1672726155.6027
MEM 567.191406 1672726155.7206
MEM 567.191406 1672726155.8326
MEM 567.191406 1672726155.9412
MEM 567.191406 1672726156.0470
MEM 567.191406 1672726156.1575
MEM 567.191406 1672726156.2764
MEM 567.191406 1672726156.3912
MEM 567.191406 1672726156.5008
MEM 567.191406 1672726156.6132
MEM 567.191406 1672726156.7192
MEM 567.191406 1672726156.8293
MEM 567.191406 1672726156.9375
MEM 567.191406 1672726157.0473
MEM 567.191406 1672726157.1567
MEM 567.191406 1672726157.2646
MEM 567.191406 1672726157.3741
MEM 567.191406 1672726157.4832
MEM 567.191406 1672726157.5931
MEM 567.191406 1672726157.7023
MEM 567.191406 1672726157.8104
MEM 567.191406 1672726157.9246
MEM 567.191406 1672726158.0293
MEM 567.191406 1672726158.1383
MEM 567.191406 1672726158.2553
MEM 567.191406 1672726158.3734
MEM 567.191406 1672726158.4828
MEM 567.191406 1672726158.5930
MEM 567.191406 1672726158.7021
MEM 567.191406 1672726158.8105
MEM 567.191406 1672726158.9268
MEM 567.191406 1672726159.0362
MEM 567.191406 1672726159.1392
MEM 567.191406 1672726159.2512
MEM 567.191406 1672726159.3611
MEM 567.191406 1672726159.4709
MEM 567.191406 1672726159.5806
MEM 567.191406 1672726159.6894
MEM 567.191406 1672726159.7995
MEM 567.191406 1672726159.9082
MEM 567.191406 1672726160.0159
MEM 567.191406 1672726160.1246
MEM 567.191406 1672726160.2333
MEM 567.191406 1672726160.3537
MEM 567.191406 1672726160.4677
MEM 567.191406 1672726160.5827
MEM 567.191406 1672726160.6979
MEM 567.191406 1672726160.8188
MEM 567.191406 1672726160.9221
MEM 567.191406 1672726161.0304
MEM 567.191406 1672726161.1401
MEM 567.191406 1672726161.2528
MEM 567.191406 1672726161.3623
MEM 567.191406 1672726161.4693
MEM 567.191406 1672726161.5800
MEM 567.191406 1672726161.6882
MEM 567.191406 1672726161.8009
MEM 567.191406 1672726161.9076
MEM 567.191406 1672726162.0146
MEM 567.191406 1672726162.1230
MEM 567.191406 1672726162.2372
MEM 567.191406 1672726162.3551
MEM 567.191406 1672726162.4683
MEM 567.191406 1672726162.5741
MEM 567.191406 1672726162.6833
MEM 567.191406 1672726162.7914
MEM 567.191406 1672726162.9008
MEM 567.191406 1672726163.0098
MEM 567.191406 1672726163.1183
MEM 567.191406 1672726163.2311
MEM 567.191406 1672726163.3381
MEM 567.191406 1672726163.4484
MEM 567.191406 1672726163.5574
MEM 567.191406 1672726163.6667
MEM 567.191406 1672726163.7722
MEM 567.191406 1672726163.8823
MEM 567.191406 1672726163.9906
MEM 567.191406 1672726164.0992
MEM 567.191406 1672726164.2074
MEM 567.191406 1672726164.3160
MEM 567.191406 1672726164.4264
MEM 567.191406 1672726164.5363
MEM 567.191406 1672726164.6532
MEM 567.191406 1672726164.7722
MEM 567.191406 1672726164.8771
MEM 567.191406 1672726164.9851
MEM 567.191406 1672726165.0974
MEM 567.191406 1672726165.2107
MEM 567.191406 1672726165.3141
MEM 567.191406 1672726165.4243
MEM 567.191406 1672726165.5356
MEM 567.191406 1672726165.6422
MEM 567.191406 1672726165.7510
MEM 567.191406 1672726165.8574
MEM 567.191406 1672726165.9658
MEM 567.191406 1672726166.0755
MEM 567.191406 1672726166.1851
MEM 567.257812 1672726166.2951
MEM 567.257812 1672726166.4023
MEM 567.257812 1672726166.5094
MEM 567.257812 1672726166.6223
MEM 567.257812 1672726166.7323
MEM 567.257812 1672726166.8477
MEM 567.257812 1672726166.9642
MEM 567.257812 1672726167.0701
MEM 567.257812 1672726167.1789
MEM 567.257812 1672726167.2884
MEM 567.257812 1672726167.3958
MEM 567.257812 1672726167.5045
MEM 567.257812 1672726167.6163
MEM 567.257812 1672726167.7269
MEM 567.257812 1672726167.8339
MEM 567.257812 1672726167.9423
MEM 567.257812 1672726168.0521
MEM 567.257812 1672726168.1696
MEM 567.257812 1672726168.2867
MEM 567.257812 1672726168.3961
MEM 567.257812 1672726168.5120
MEM 567.257812 1672726168.6291
MEM 567.257812 1672726168.7418
MEM 567.257812 1672726168.8562
MEM 567.257812 1672726168.9704
MEM 567.257812 1672726169.0802
MEM 567.257812 1672726169.1893
MEM 567.257812 1672726169.2963
MEM 567.257812 1672726169.4055
MEM 567.257812 1672726169.5143
MEM 567.257812 1672726169.6277
MEM 567.257812 1672726169.7335
MEM 567.257812 1672726169.8490
MEM 567.257812 1672726169.9522
MEM 567.257812 1672726170.0607
MEM 567.257812 1672726170.1770
MEM 567.257812 1672726170.2990
MEM 567.257812 1672726170.4113
MEM 567.257812 1672726170.5284
MEM 567.257812 1672726170.6478
MEM 567.257812 1672726170.7672
MEM 567.257812 1672726170.8793
MEM 567.257812 1672726170.9979
MEM 567.257812 1672726171.1053
MEM 567.257812 1672726171.2149
MEM 567.257812 1672726171.3221
MEM 567.257812 1672726171.4318
MEM 567.257812 1672726171.5411
MEM 567.257812 1672726171.6503
MEM 567.257812 1672726171.7599
MEM 567.257812 1672726171.8698
MEM 567.257812 1672726171.9765
MEM 567.257812 1672726172.0863
MEM 567.257812 1672726172.1979
MEM 567.257812 1672726172.3121
MEM 567.257812 1672726172.4212
MEM 567.257812 1672726172.5407
MEM 567.257812 1672726172.6582
MEM 567.257812 1672726172.7752
MEM 567.257812 1672726172.8845
MEM 567.257812 1672726172.9933
MEM 567.257812 1672726173.1104
MEM 567.257812 1672726173.2137
MEM 567.257812 1672726173.3327
MEM 567.257812 1672726173.4482
MEM 567.257812 1672726173.5560
MEM 567.257812 1672726173.6641
MEM 567.257812 1672726173.7729
MEM 567.257812 1672726173.8820
MEM 567.257812 1672726173.9961
MEM 567.257812 1672726174.1019
MEM 567.257812 1672726174.2113
MEM 567.257812 1672726174.3187
MEM 567.257812 1672726174.4273
MEM 567.257812 1672726174.5372
MEM 567.257812 1672726174.6448
MEM 567.257812 1672726174.7604
MEM 567.257812 1672726174.8852
MEM 567.257812 1672726175.0036
MEM 567.257812 1672726175.1143
MEM 567.257812 1672726175.2338
MEM 567.257812 1672726175.3592
MEM 567.257812 1672726175.4775
MEM 567.257812 1672726175.5867
MEM 567.257812 1672726175.6969
MEM 567.257812 1672726175.8061
MEM 567.257812 1672726175.9111
MEM 567.257812 1672726176.0201
MEM 567.257812 1672726176.1266
MEM 567.257812 1672726176.2388
MEM 567.257812 1672726176.3489
MEM 567.257812 1672726176.4585
MEM 567.257812 1672726176.5667
MEM 567.257812 1672726176.6698
MEM 567.257812 1672726176.7798
MEM 567.257812 1672726176.8957
MEM 567.257812 1672726177.0136
MEM 567.257812 1672726177.1234
MEM 567.257812 1672726177.2344
MEM 567.257812 1672726177.3496
MEM 567.257812 1672726177.4643
MEM 567.257812 1672726177.5731
MEM 567.257812 1672726177.6824
MEM 567.257812 1672726177.7895
MEM 567.257812 1672726177.9092
MEM 567.257812 1672726178.0223
MEM 567.257812 1672726178.1324
MEM 567.257812 1672726178.2488
MEM 567.257812 1672726178.3608
MEM 567.257812 1672726178.4824
MEM 567.257812 1672726178.5963
MEM 567.257812 1672726178.7124
MEM 567.257812 1672726178.8263
MEM 567.257812 1672726178.9312
MEM 567.257812 1672726179.0425
MEM 567.257812 1672726179.1524
MEM 567.257812 1672726179.2615
MEM 567.257812 1672726179.3701
MEM 567.257812 1672726179.4774
MEM 567.257812 1672726179.5855
MEM 567.257812 1672726179.6980
MEM 567.257812 1672726179.8104
MEM 567.257812 1672726179.9150
MEM 567.257812 1672726180.0254
MEM 567.257812 1672726180.1338
MEM 567.257812 1672726180.2429
MEM 567.257812 1672726180.3577
MEM 567.257812 1672726180.4623
MEM 567.257812 1672726180.5714
MEM 567.257812 1672726180.6794
MEM 567.257812 1672726180.7929
MEM 567.257812 1672726180.8992
MEM 567.257812 1672726181.0112
MEM 567.257812 1672726181.1164
MEM 567.257812 1672726181.2266
MEM 567.257812 1672726181.3343
MEM 567.257812 1672726181.4429
MEM 567.257812 1672726181.5521
MEM 567.257812 1672726181.6674
MEM 567.257812 1672726181.7813
MEM 567.257812 1672726181.8970
MEM 567.257812 1672726182.0058
MEM 567.257812 1672726182.1133
MEM 567.257812 1672726182.2203
MEM 567.257812 1672726182.3333
MEM 567.257812 1672726182.4387
MEM 567.257812 1672726182.5482
MEM 567.257812 1672726182.6569
MEM 567.257812 1672726182.7673
MEM 567.257812 1672726182.8763
MEM 567.257812 1672726182.9912
MEM 567.257812 1672726183.1103
MEM 567.257812 1672726183.2213
MEM 567.257812 1672726183.3326
MEM 567.257812 1672726183.4381
MEM 567.257812 1672726183.5459
MEM 567.257812 1672726183.6574
MEM 567.257812 1672726183.7668
MEM 567.257812 1672726183.8771
MEM 567.257812 1672726183.9877
MEM 567.257812 1672726184.0956
MEM 567.257812 1672726184.2073
MEM 567.257812 1672726184.3207
MEM 567.257812 1672726184.4330
MEM 567.257812 1672726184.5509
MEM 567.257812 1672726184.6648
MEM 567.257812 1672726184.7937
MEM 567.257812 1672726184.9157
MEM 567.257812 1672726185.0186
MEM 567.257812 1672726185.1292
MEM 567.257812 1672726185.2485
MEM 567.257812 1672726185.3624
MEM 567.257812 1672726185.4709
MEM 567.257812 1672726185.5818
MEM 567.257812 1672726185.6921
MEM 567.257812 1672726185.8103
MEM 567.257812 1672726185.9245
MEM 567.257812 1672726186.0373
MEM 567.257812 1672726186.1438
MEM 567.257812 1672726186.2523
MEM 567.257812 1672726186.3663
MEM 567.257812 1672726186.4834
MEM 567.257812 1672726186.6035
MEM 567.257812 1672726186.7175
MEM 567.257812 1672726186.8269
MEM 567.257812 1672726186.9381
MEM 567.257812 1672726187.0462
MEM 567.257812 1672726187.1553
MEM 567.257812 1672726187.2643
MEM 567.257812 1672726187.3745
MEM 567.257812 1672726187.4846
MEM 567.257812 1672726187.5943
MEM 567.257812 1672726187.7025
MEM 567.257812 1672726187.8131
MEM 567.257812 1672726187.9242
MEM 567.257812 1672726188.0325
MEM 567.257812 1672726188.1421
MEM 567.257812 1672726188.2609
MEM 567.257812 1672726188.3854
MEM 567.257812 1672726188.5008
MEM 567.257812 1672726188.6113
MEM 567.257812 1672726188.7211
MEM 567.257812 1672726188.8341
MEM 567.257812 1672726188.9387
MEM 567.257812 1672726189.0492
MEM 567.257812 1672726189.1569
MEM 567.257812 1672726189.2653
MEM 567.257812 1672726189.3745
MEM 567.257812 1672726189.4826
MEM 567.257812 1672726189.5908
MEM 567.257812 1672726189.7001
MEM 567.257812 1672726189.8138
MEM 567.257812 1672726189.9202
MEM 567.257812 1672726190.0281
MEM 567.257812 1672726190.1383
MEM 567.257812 1672726190.2552
MEM 567.257812 1672726190.3717
MEM 567.257812 1672726190.4917
MEM 567.257812 1672726190.6060
MEM 567.257812 1672726190.7165
MEM 567.257812 1672726190.8243
MEM 567.257812 1672726190.9336
MEM 567.257812 1672726191.0423
MEM 567.257812 1672726191.1510
MEM 567.257812 1672726191.2601
MEM 567.257812 1672726191.3685
MEM 567.257812 1672726191.4775
MEM 567.257812 1672726191.5915
MEM 567.257812 1672726191.7006
MEM 567.257812 1672726191.8078
MEM 567.257812 1672726191.9140
MEM 567.257812 1672726192.0216
MEM 567.257812 1672726192.1357
MEM 567.257812 1672726192.2417
MEM 567.257812 1672726192.3534
MEM 567.257812 1672726192.4623
MEM 567.257812 1672726192.5695
MEM 567.257812 1672726192.6810
MEM 567.257812 1672726192.7902
MEM 567.257812 1672726192.9012
MEM 567.257812 1672726193.0136
MEM 567.257812 1672726193.1234
MEM 567.257812 1672726193.2304
MEM 567.257812 1672726193.3371
MEM 567.257812 1672726193.4455
MEM 567.257812 1672726193.5599
MEM 567.257812 1672726193.6646
MEM 567.257812 1672726193.7811
MEM 567.257812 1672726193.9053
MEM 567.257812 1672726194.0103
MEM 567.257812 1672726194.1213
MEM 567.257812 1672726194.2272
MEM 567.257812 1672726194.3443
MEM 567.257812 1672726194.4706
MEM 567.257812 1672726194.5880
MEM 567.257812 1672726194.6960
MEM 567.257812 1672726194.8055
MEM 567.257812 1672726194.9156
MEM 567.257812 1672726195.0263
MEM 567.257812 1672726195.1418
MEM 567.257812 1672726195.2475
MEM 567.257812 1672726195.3551
MEM 567.257812 1672726195.4642
MEM 567.257812 1672726195.5751
MEM 567.257812 1672726195.6842
MEM 567.257812 1672726195.7959
MEM 567.257812 1672726195.9094
MEM 567.257812 1672726196.0260
MEM 567.257812 1672726196.1344
MEM 567.257812 1672726196.2443
MEM 567.257812 1672726196.3512
MEM 567.257812 1672726196.4694
MEM 567.257812 1672726196.5886
MEM 567.257812 1672726196.6959
MEM 567.257812 1672726196.8033
MEM 567.257812 1672726196.9121
MEM 567.257812 1672726197.0237
MEM 567.257812 1672726197.1280
MEM 567.257812 1672726197.2370
MEM 567.257812 1672726197.3512
MEM 567.257812 1672726197.4562
MEM 567.257812 1672726197.5645
MEM 567.257812 1672726197.6807
MEM 567.257812 1672726197.7993
MEM 567.257812 1672726197.9081
MEM 567.257812 1672726198.0193
MEM 567.257812 1672726198.1290
MEM 567.257812 1672726198.2373
MEM 567.257812 1672726198.3476
MEM 567.257812 1672726198.4639
MEM 567.257812 1672726198.5801
MEM 567.257812 1672726198.6963
MEM 567.257812 1672726198.8151
MEM 567.257812 1672726198.9235
MEM 567.257812 1672726199.0334
MEM 567.257812 1672726199.1434
MEM 567.257812 1672726199.2547
MEM 567.257812 1672726199.3641
MEM 567.257812 1672726199.4770
MEM 567.257812 1672726199.6004
MEM 567.257812 1672726199.7044
MEM 567.257812 1672726199.8129
MEM 567.257812 1672726199.9223
MEM 567.257812 1672726200.0310
MEM 567.257812 1672726200.1395
MEM 567.257812 1672726200.2558
MEM 567.257812 1672726200.3696
MEM 567.257812 1672726200.4862
MEM 567.257812 1672726200.5951
MEM 567.257812 1672726200.7086
MEM 567.257812 1672726200.8196
MEM 567.257812 1672726200.9356
MEM 567.257812 1672726201.0440
MEM 567.257812 1672726201.1593
MEM 567.257812 1672726201.2723
MEM 567.257812 1672726201.3883
MEM 567.257812 1672726201.4976
MEM 567.257812 1672726201.6064
MEM 567.257812 1672726201.7259
MEM 567.257812 1672726201.8397
